,screen_name,full_text,userLocation,Lvalue,Lpredict_nb,Lpredict_svm,Lpredict_lr,Lpredict_BERT
242,SMPN2CRB,one person folowed me people unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
243,SMPN2CRB,one person folowed me one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,7
244,SMPN2CRB,people folowed me automaticaly checked by,jawa barat dan banten,2,4,6,6,4
245,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
246,SMPN2CRB,one person folowed me one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,7
247,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
248,SMPN2CRB,one person folowed me people unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
249,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
250,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
251,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
252,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
253,SMPN2CRB,one person folowed me people unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
254,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
255,SMPN2CRB,people unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
256,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
257,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
258,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
259,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
260,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
261,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
262,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
263,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
264,SMPN2CRB,one person folowed me automaticaly checked by,jawa barat dan banten,2,4,4,5,4
265,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
266,SMPN2CRB,one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
267,SMPN2CRB,people folowed me one person unfolowed me automaticaly checked by,jawa barat dan banten,2,4,4,4,4
268,nurilFS_,chek this out,jawa timur,4,0,8,8,1
269,nurilFS_,sms doi ngaku pakek nama samar jaman sd ku antrtranstv pacarananversusan,jawa timur,4,8,8,8,2
270,nurilFS_,cari orang tingi yampun vera kalo jual ken beli kwkwk veramanis,jawa timur,4,1,2,8,2
271,nurilFS_,iseng aja kwkwk dahsyatmusik,jawa timur,4,1,1,1,2
272,nurilFS_,urbanroadtoseatle,jawa timur,4,3,5,3,0
273,nurilFS_,inboxsctv gak niat madura kah d,jawa timur,4,4,4,4,4
274,nurilFS_,ayo bantu dukung trafic light ska popunk masuk lopthethice,jawa timur,4,4,3,3,0
275,nurilFS_,sukses kalo gak sukses arti,jawa timur,4,1,1,1,1
276,nurilFS_,gak ngikutin nya radityadikan rajin banget d,jawa timur,4,1,1,2,2
277,nurilFS_,status bm ni hapus aja gak,jawa timur,4,5,5,5,8
278,nurilFS_,besok ospek kep calm o,jawa timur,4,8,8,8,8
279,nurilFS_,azmacraifawh website utm udh,jawa timur,4,3,3,3,8
280,nurilFS_,azmacraifawh kalo jadwal ospek bom umumin aja bawak udh,jawa timur,4,8,1,8,4
281,nurilFS_,azmacraifawh gatau d teknik informatika suda teknik nya kwkwk,jawa timur,4,8,8,8,4
282,nurilFS_,azmacraifawh gatau bin ik jurus,jawa timur,4,3,3,3,3
283,nurilFS_,azmacraifawh bentuk asli segi lipet d,jawa timur,4,3,3,3,0
284,nurilFS_,bemftutm terimakasih d maf bawel kakak kwkwk,jawa timur,4,1,1,1,4
285,nurilFS_,bemftutm kakak slayer nya kayak gp tah d,jawa timur,4,1,2,5,8
286,nurilFS_,azmacraifawh oh ospek fakultas tah d,jawa timur,4,8,8,8,4
287,nurilFS_,azmacraifawh ik buka aja website nya,jawa timur,4,3,3,3,1
288,nurilFS_,azmacraifawh satria utm tah o ospek ik kalo ospek universitas liat,jawa timur,4,8,8,8,3
289,nurilFS_,azmacraifawh teknik informatika ik,jawa timur,4,3,3,3,4
290,nurilFS_,bemftutm biru bener gak kak,jawa timur,4,1,1,1,8
291,nurilFS_,bemftutm kakak bener gak biru d oiya pakek kerudung warna gimana bebas,jawa timur,4,1,1,1,8
292,nurilFS_,bemftutm terimakasih kakak d,jawa timur,4,1,4,1,8
293,nurilFS_,qainiw dada d kwkwk,jawa timur,4,8,8,8,4
294,nurilFS_,qainiw banget skrg udh gak conect p,jawa timur,4,1,1,1,1
295,nurilFS_,qainiw iya d risih bgt liat kwkwk,jawa timur,4,8,3,8,4
296,nurilFS_,qainiw kwkwk tau twiter ku ngtwet kek gitu fb kuk profil fb ku aneh nya d,jawa timur,4,3,5,5,8
297,nurilFS_,qainiw hp nya nya kriting ngapus d,jawa timur,4,8,8,8,8
298,nurilFS_,qainiw ngapus banget,jawa timur,4,1,1,1,3
299,nurilFS_,qainiw amin amin d risih kalo kayak kemaren nya,jawa timur,4,3,3,3,3
300,nurilFS_,qainiw siang nyabutnya d kalo skrg sih bom aneh gatau besok,jawa timur,4,1,1,1,2
301,nurilFS_,qainiw kwkwk baca biar gak aneh suruh cabut aplikasi mudah hasil d,jawa timur,4,8,8,8,4
302,nurilFS_,qainiw kalo on komputer buka atur pas pilih aplikasi entar tau p,jawa timur,4,1,1,1,1
303,nurilFS_,qainiw kaya sih suda gabakal gitu kuk aplikasi udh cabut twiter nya d,jawa timur,4,3,1,5,8
304,nurilFS_,qainiw oke kalo on komputer deh d,jawa timur,4,8,1,8,1
305,nurilFS_,qainiw gatau kuk gaperna buka twiter lho,jawa timur,4,4,3,2,3
306,nurilFS_,bemftutm loh arti entar biru beda,jawa timur,4,2,3,2,8
307,nurilFS_,bemftutm biru muda,jawa timur,4,6,4,4,8
308,nurilFS_,bemftutm biru biru muda biru langit biru tua tolong spesifik terimakasih,jawa timur,4,8,3,5,8
309,nurilFS_,qainiw banget kuk,jawa timur,4,4,4,4,5
310,nurilFS_,twiter ku alay,jawa timur,4,8,5,5,8
311,nurilFS_,ochiecantik p,jawa timur,4,3,5,3,1
312,nurilFS_,ochiecantik suda pulang p,jawa timur,4,6,5,5,7
313,nurilFS_,ochiecantik iya chi,jawa timur,4,3,3,3,1
314,nurilFS_,ochiecantik duh bilang aneh,jawa timur,4,3,3,3,1
315,nurilFS_,ochiecantik mangilnya mah tuan d nama aja pakek tuan nyonya p,jawa timur,4,8,2,2,2
316,nurilFS_,ochiecantik st d tuan gabole p,jawa timur,4,0,4,4,7
317,nurilFS_,ochiecantik gatau d tau anak basket sih kwkwk,jawa timur,4,8,8,8,1
318,nurilFS_,ochiecantik alumni taun chi,jawa timur,4,2,3,4,1
319,nurilFS_,ochiecantik anak sma tah,jawa timur,4,4,4,4,1
320,nurilFS_,ochiecantik kaya gatau d,jawa timur,4,4,4,4,1
321,nurilFS_,ochiecantik roni,jawa timur,4,8,3,5,1
322,nurilFS_,ochiecantik semangat sih takut gtlt,jawa timur,4,3,3,3,1
323,nurilFS_,ochiecantik santi d,jawa timur,4,3,3,3,1
324,nurilFS_,ochiecantik gamau kuliah p enteng banget bilang d,jawa timur,4,4,3,3,1
325,nurilFS_,randhiprabowopindahkearab kecewa orang gak,jawa timur,4,2,4,2,3
326,nurilFS_,randhiprabowopindahkearab yatidak,jawa timur,4,3,5,3,3
327,nurilFS_,randhiprabowopindahkearab kuliah masuk jurus,jawa timur,4,3,3,3,3
328,nurilFS_,randhiprabowopindahkearab temen,jawa timur,4,4,4,4,3
329,nurilFS_,randhiprabowopindahkearab jus alpukat jus angur,jawa timur,4,1,1,1,3
330,nurilFS_,randhiprabowopindahkearab jus favorit,jawa timur,4,1,1,1,3
331,nurilFS_,randhiprabowopindahkearab kakak ritual tidur,jawa timur,4,1,1,1,3
332,nurilFS_,randhiprabowopindahkearab main gamemain,jawa timur,4,3,1,8,3
333,nurilFS_,randhiprabowopindahkearab minum fav,jawa timur,4,3,0,0,3
334,nurilFS_,randhiprabowopindahkearab,jawa timur,4,3,5,3,3
335,nurilFS_,randhiprabowopindahkearab makan tidur,jawa timur,4,3,1,0,3
336,nurilFS_,randhiprabowopindahkearab banget sat ajar,jawa timur,4,1,2,2,3
337,nurilFS_,randhiprabowopindahkearab yes or no anak gaul,jawa timur,4,1,1,1,3
338,nurilFS_,randhiprabowopindahkearab ngantuk lapar mager,jawa timur,4,0,0,0,3
339,nurilFS_,randhiprabowopindahkearab ngerjain tugas nyontek,jawa timur,4,3,3,4,3
340,nurilFS_,fadliramadhansayangbabay sekolah bayar gratis,jawa timur,4,4,1,0,7
341,nurilFS_,fadliramadhansayangbabay fake smile nang,jawa timur,4,4,4,3,7
342,nurilFS_,bayar sekolah,jawa timur,4,4,2,2,1
343,wijangsha,aramdhani desember napa lo mangil,jawa tengah dan yogyakarta,3,3,1,4,1
344,wijangsha,aramdhani maca ci,jawa tengah dan yogyakarta,3,1,1,1,2
345,wijangsha,aramdhani puding boba,jawa tengah dan yogyakarta,3,1,1,1,0
346,wijangsha,aramdhani tuh isi,jawa tengah dan yogyakarta,3,2,2,2,2
347,wijangsha,jumat hectic gin,jawa tengah dan yogyakarta,3,4,3,3,1
348,wijangsha,foundtheway si bro ku wk,jawa tengah dan yogyakarta,3,8,5,5,7
349,wijangsha,bekas nih ngabs,jawa tengah dan yogyakarta,3,1,1,1,2
350,wijangsha,radang pilek trus suruh minum air putih anget,jawa tengah dan yogyakarta,3,4,0,4,1
351,wijangsha,cancel ujung badmod,jawa tengah dan yogyakarta,3,2,2,2,0
352,wijangsha,koyor buka ra yo,jawa tengah dan yogyakarta,3,3,3,3,3
353,wijangsha,badmod aja tetep lucu xixixi,jawa tengah dan yogyakarta,3,3,3,3,3
354,wijangsha,jalan perlahanlahan,jawa tengah dan yogyakarta,3,2,3,3,5
355,wijangsha,aramdhani kasih bekal aja buk,jawa tengah dan yogyakarta,3,3,3,3,4
356,wijangsha,bismilah ya,jawa tengah dan yogyakarta,3,3,8,7,2
357,wijangsha,dengan arif lokal,jawa tengah dan yogyakarta,3,3,3,3,4
358,wijangsha,mletre bos,jawa tengah dan yogyakarta,3,4,8,0,3
359,wijangsha,peran porsi,jawa tengah dan yogyakarta,3,2,2,2,7
360,wijangsha,jam nyampe oke gue karantina xixixi,jawa tengah dan yogyakarta,3,1,1,1,1
361,wijangsha,pas si,jawa tengah dan yogyakarta,3,3,1,3,8
362,wijangsha,kawula namung mobah mosik kersaning maha kuasa,jawa tengah dan yogyakarta,3,2,2,2,2
363,wijangsha,sidang potong botak kali,jawa tengah dan yogyakarta,3,4,4,4,7
364,wijangsha,anisapfirmanto bangun liat guling wajah dosen kayak,jawa tengah dan yogyakarta,3,8,0,0,1
365,wijangsha,bramanda bar kuwi adus seger jam an matane abot tenan ndes,jawa tengah dan yogyakarta,3,3,3,3,3
366,wijangsha,awake q rice i rage key pen,jawa tengah dan yogyakarta,3,0,3,8,0
367,wijangsha,dhlifalizd tutup botol tutup botol,jawa tengah dan yogyakarta,3,3,1,0,2
368,wijangsha,udah minguan posisi laptop adan slep plis bantuin gue,jawa tengah dan yogyakarta,3,8,1,1,1
369,wijangsha,tanamtanam ubi,jawa tengah dan yogyakarta,3,3,3,3,5
370,wijangsha,umur juang deadline jgn lupa,jawa tengah dan yogyakarta,3,3,3,3,2
371,wijangsha,amung ati pawitane,jawa tengah dan yogyakarta,3,4,4,4,6
372,wijangsha,dhlifalizd ayunusih,jawa tengah dan yogyakarta,3,3,3,3,0
373,wijangsha,rung turu,jawa tengah dan yogyakarta,3,3,4,3,3
374,wijangsha,mbengi ben sat set tibake set,jawa tengah dan yogyakarta,3,4,4,4,3
375,wijangsha,aramdhani yok gas,jawa tengah dan yogyakarta,3,3,5,3,3
376,wijangsha,yah kacau plis ayok,jawa tengah dan yogyakarta,3,1,1,1,5
377,wijangsha,foundtheway asli tidur kalo inget deadline ta,jawa tengah dan yogyakarta,3,3,3,3,1
378,wijangsha,maf banget pokok maf,jawa tengah dan yogyakarta,3,1,3,3,2
379,wijangsha,fauzanalrasyid kayak pas nanya mas fauzan mas besok praktikum wkwkwkw,jawa tengah dan yogyakarta,3,3,3,3,3
380,wijangsha,swethingsour wkwk,jawa tengah dan yogyakarta,3,4,4,4,4
381,wijangsha,swethingsour pindah kota pindah,jawa tengah dan yogyakarta,3,3,3,4,7
382,wijangsha,emang bener nga si tautau udah abis aja ni puasa,jawa tengah dan yogyakarta,3,1,1,1,8
383,wijangsha,swethingsour nek koe mesti mergo lampu mati,jawa tengah dan yogyakarta,3,3,3,3,3
384,wijangsha,mumet ndasmu piye,jawa tengah dan yogyakarta,3,3,3,3,3
385,wijangsha,pas depok jam gin bom tidur udah ngantri warteg bahari gt bungkus pagi,jawa tengah dan yogyakarta,3,1,1,1,1
386,wijangsha,pipimochiw colegemenfes hm gitu,jawa tengah dan yogyakarta,3,3,3,3,3
387,wijangsha,pipimochiw colegemenfes kadang dianterin nga si xixixi,jawa tengah dan yogyakarta,3,3,3,3,3
388,wijangsha,alah hamba malas,jawa tengah dan yogyakarta,3,2,8,8,7
389,wijangsha,akmalfhn astagfirulah ajak maksiat manusia gas yo warteg bahari,jawa tengah dan yogyakarta,3,3,3,3,7
390,wijangsha,ayunusih si kyknya,jawa tengah dan yogyakarta,3,1,3,3,1
391,wijangsha,lailatul qadri min alf,jawa tengah dan yogyakarta,3,7,7,7,7
392,wijangsha,nga sholat witir udah pakai doa arti tarawih udah kelar,jawa tengah dan yogyakarta,3,3,1,1,3
393,wijangsha,emang si ego sesat tuh ujung sesal,jawa tengah dan yogyakarta,3,1,8,8,2
394,wijangsha,wrizkiana,jawa tengah dan yogyakarta,3,3,5,3,3
395,wijangsha,dikejarkejar deadline lari kenceng,jawa tengah dan yogyakarta,3,3,3,3,0
396,wijangsha,timbang info geger geden mending golek info rumah makan sik mangane dulang,jawa tengah dan yogyakarta,3,4,3,3,4
397,wijangsha,foundtheway bener aje lo anak mama,jawa tengah dan yogyakarta,3,2,8,2,1
398,wijangsha,malam makan siang tidur,jawa tengah dan yogyakarta,3,2,1,0,1
399,wijangsha,jaga lisan jaga hati ibadah suci selamat buka puasa,jawa tengah dan yogyakarta,3,2,4,7,7
400,wijangsha,foundtheway gue ga ce wkwkw,jawa tengah dan yogyakarta,3,1,1,1,1
401,wijangsha,selamat jalan ibadah puasa inget siang es teh lihat koda,jawa tengah dan yogyakarta,3,2,2,2,2
402,wijangsha,zulfnashary halo pln,jawa tengah dan yogyakarta,3,8,0,8,8
403,wijangsha,ketap ketip,jawa tengah dan yogyakarta,3,3,5,3,2
404,wijangsha,zulfnashary raono topik rasan po,jawa tengah dan yogyakarta,3,3,3,3,3
405,wijangsha,biasa,jawa tengah dan yogyakarta,3,0,8,0,0
406,wijangsha,hujanya mengebugebu,jawa tengah dan yogyakarta,3,3,3,3,0
407,wijangsha,cipithedon kun,jawa tengah dan yogyakarta,3,3,3,3,2
408,wijangsha,zulfnashary anak ayam turun,jawa tengah dan yogyakarta,3,3,3,3,8
409,wijangsha,isone kartu atm ilang cuk,jawa tengah dan yogyakarta,3,4,4,4,4
410,wijangsha,cipithedon iye bos saran beli,jawa tengah dan yogyakarta,3,1,1,7,2
411,wijangsha,cek mata nyata udah ituh,jawa tengah dan yogyakarta,3,1,1,1,1
412,wijangsha,depok kabut tebal,jawa tengah dan yogyakarta,3,1,1,1,2
413,wijangsha,bilur makin hampar,jawa tengah dan yogyakarta,3,8,1,8,0
414,wijangsha,gusti pripun malih,jawa tengah dan yogyakarta,3,3,3,3,3
415,wijangsha,bersih meja kosan nemu tulis kuliah lucu,jawa tengah dan yogyakarta,3,1,1,1,2
416,wijangsha,faizaldiansyah ah tenane ki,jawa tengah dan yogyakarta,3,3,3,3,3
417,wijangsha,pergi pulang,jawa tengah dan yogyakarta,3,2,6,6,7
418,wijangsha,ah fuck lah,jawa tengah dan yogyakarta,3,8,8,8,5
419,wijangsha,selamat siang oktober,jawa tengah dan yogyakarta,3,2,3,5,1
420,wijangsha,turu jam wis tang sesuk dino senin hm makan ironman,jawa tengah dan yogyakarta,3,3,3,4,3
421,wijangsha,bangun tidur ku mandi lupa ku tidur,jawa tengah dan yogyakarta,3,3,5,5,8
422,wijangsha,kuliah kayak gin nga tatap muka udh kayak ldr aja kalo ngejelasin video cal,jawa tengah dan yogyakarta,3,3,3,3,2
423,wijangsha,kadang engan tau jawabanya jawabanya,jawa tengah dan yogyakarta,3,8,3,3,2
424,wijangsha,kowe gadhangadhang,jawa tengah dan yogyakarta,3,3,3,3,3
425,wijangsha,bahagia tumbuh suka duka air mata,jawa tengah dan yogyakarta,3,3,7,7,2
426,wijangsha,yok semangat yok,jawa tengah dan yogyakarta,3,5,5,5,3
427,wijangsha,kok kowe iso sih,jawa tengah dan yogyakarta,3,3,3,3,3
428,wijangsha,kangen depok pas kangen rumah,jawa tengah dan yogyakarta,3,3,3,1,1
429,wijangsha,iya si bener banget,jawa tengah dan yogyakarta,3,3,3,3,1
430,wijangsha,kamis dingat sat hujan gerimis,jawa tengah dan yogyakarta,3,4,3,3,2
431,wijangsha,sedekatdekatnya sejauhjauhnya,jawa tengah dan yogyakarta,3,3,5,3,7
432,wijangsha,selamat raya idul adha moga kambing kambing kambing kelak amin,jawa tengah dan yogyakarta,3,3,3,3,3
433,wijangsha,mripat wes meh terkadang isih goda karo layar hp,jawa tengah dan yogyakarta,3,3,3,3,3
434,wijangsha,fauzanalrasyid amin,jawa tengah dan yogyakarta,3,3,3,3,8
435,wijangsha,keren dosen selamat ulang mas fauzanalrasyid hapykakfauzanday,jawa tengah dan yogyakarta,3,3,3,3,1
436,pemprovsu,gubernur sumut rahmayadiedy hadir lantik urus idi sumut loyalitas kerja bidang layan sehat sumber kemendagri ijeck sumutbermartabat pemprovsumut sumaterautara edyrahmayadi ijeck,sumatera,8,8,8,8,8
437,pemprovsu,resmi budhayana wakil gubernur sumut ijeck moga bawa semangat saman sumber kemendagri rahmayadiedy resmi gedung budhayanadharmasala sumutbermartabat pemprovsumut sumaterautara edyrahmayadi ijeck,sumatera,8,8,8,8,8
438,pemprovsu,gudang atlet menpora pilih sumut sentra bin sumber kemendagri rahmayadiedy ijeck dbon sentrapembinan sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,8,8,8,8
439,pemprovsu,kunjung pamer festival benih buah nawal potensi ekspor janji sumber kemendagri rahmayadiedy ijeck pamer sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,3,3,3,8
440,pemprovsu,harbak pupr gubernur sumut rahmayadiedy harap langkah konkret sumber kemendagri ijeck pupr sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,8,8,8,8
441,pemprovsu,mari jenak panjat doa lindung selamat saudarasaudara kena dampak erupsi gunung meru moga adan lekas sudarasaudara aktivitas aman nyaman prayforsemeru,sumatera,8,4,3,3,7
442,pemprovsu,resmi program master meter medan gubernur sumut rahmayadiedy target tuntas butuh air bersih periode kemendagri ijeck resmi program sumutbermartabat pemprovsumut edyrahmayadi ijeck,sumatera,8,8,8,8,8
443,pemprovsu,kirim doa wafat alm h anif khidmat wapres hinga menteri airlanga uas doa sumber kemendagri rahmayadiedy ijeck doahari hanif sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,4,4,4,8
444,pemprovsu,wakil gubernur sumut ijeck harap pwi sumut dorong wartawan kompetensi etika sumber kemendagri rahmayadiedy sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi,sumatera,8,8,8,8,8
445,pemprovsu,pkm level nataru perintah larang mudik pesta kembang api ketat ibadah natal gereja sumber kemendagri rahmayadiedy ijeck instruksi mendagri natal tahunbaru sumutlawancovid sumutbermartabat pemprovsumut edyrahmayadi ijeck,sumatera,8,2,1,1,8
446,pemprovsu,bunda paud sumut tekan profesionalitas gtk paud sumber kemendagri rahmayadiedy ijeck paud sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,8,8,8,8
447,pemprovsu,bapenasri kawasan ulapan ubud tegalalang payang transformasiekonomibali moga upaya bangkit ekonomi bal landas tri karana,sumatera,8,3,0,0,0
448,pemprovsu,bapenasri peta jalan ekonomi kerthi bal tuju bal era hijau tanguh sejahtera master plan ubud tegalalang payang ulapan susun bapenasri raih sasar transformasiekonomibali,sumatera,8,4,0,0,0
449,pemprovsu,bapenasri jangka pendek quick wins pulih ekonomi bal strategi bangkit ekonomi bal kendali covid pulih ekonomi hinga lestari lingkung bal hijau tanguh sejahtera transformasiekonomi,sumatera,8,3,0,0,0
450,pemprovsu,bapenasri pandemi covid bal provinsi kontraksi ekonomi hinga turun wisatawan mancanegara capai strategi transformasiekonomibali susun pulih ekonomi bal,sumatera,8,4,0,0,0
451,pemprovsu,selamat siang bapenasri perintah provinsi bal luncur peta jalan ekonomi kerthi bal tuju bal era hijau tanguh sejahtera master plan ubud tegalalang payang ulapan transformasiekonomibali,sumatera,8,0,0,0,0
452,pemprovsu,kukuh tkpsda gubernur sumut rahmayadiedy sungai tangan serius sumber sumutprovgoid kemendagri ijeck timkordinasipengelolan sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck,sumatera,8,8,8,8,8
453,pemprovsu,buka temu renstra operasionalisasi vaksinasi covid afifi cepat vaksinasi validasi data kabupatenkota sumber kemendagri rahmayadiedy ijeck renstra sumutlawancovid sumutbermartabat edyrahmayadi ijeck,sumatera,8,3,1,1,8
