,0
11395,2
11396,1
11397,1
11398,3
11399,3
11400,2
11401,0
11402,2
11403,1
11404,1
11405,1
11406,1
11407,4
11408,3
11409,3
11410,8
11411,2
11412,2
11413,3
11414,3
11415,2
11416,8
11417,1
11418,8
11419,8
11420,2
11421,2
11422,3
11423,8
11424,2
11425,2
11426,1
11427,3
11428,0
11429,1
11430,8
11431,4
11432,3
11433,0
11434,2
11435,3
11436,1
11437,3
11438,1
11439,2
11440,3
11441,1
11442,8
11443,8
11444,8
11445,3
11446,1
11447,1
11448,1
11449,3
11450,1
11451,3
11452,7
11453,8
11454,3
11455,8
11456,0
11457,3
11458,8
11459,8
11460,2
11461,2
11462,1
11463,7
11464,7
11465,1
11466,1
11467,5
11468,1
11469,5
11470,1
11471,8
11472,8
11473,1
11474,1
11475,1
11476,2
11477,5
11478,1
11479,1
11480,1
11481,1
11482,1
11483,1
11484,1
11485,1
11486,8
11487,1
11488,1
11489,1
11490,1
11491,1
11492,1
11493,0
11494,1
11495,1
11496,1
11497,1
11498,1
11499,1
11500,5
11501,1
11502,1
11503,3
11504,1
11505,1
11506,8
11507,8
11508,1
11509,1
11510,1
11511,1
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,1
11520,1
11521,5
11522,1
11523,7
11524,1
11525,7
11526,1
11527,5
11528,1
11529,1
11530,5
11531,0
11532,1
11533,1
11534,1
11535,5
11536,1
11537,1
11538,1
11539,5
11540,8
11541,1
11542,1
11543,1
11544,1
11545,8
11546,5
11547,7
11548,7
11549,7
11550,7
11551,7
11552,7
11553,1
11554,0
11555,7
11556,2
11557,1
11558,7
11559,0
11560,1
11561,1
11562,1
11563,2
11564,2
11565,2
11566,2
11567,2
11568,2
11569,2
11570,2
11571,2
11572,2
11573,7
11574,2
11575,2
11576,2
11577,2
11578,7
11579,3
11580,7
11581,2
11582,7
11583,4
11584,1
11585,2
11586,8
11587,2
11588,2
11589,2
11590,2
11591,2
11592,2
11593,2
11594,2
11595,2
11596,2
11597,2
11598,2
11599,2
11600,2
11601,2
11602,2
11603,2
11604,2
11605,2
11606,2
11607,2
11608,2
11609,2
11610,8
11611,2
11612,2
11613,2
11614,2
11615,2
11616,2
11617,2
11618,2
11619,2
11620,2
11621,2
11622,2
11623,7
11624,2
11625,2
11626,2
11627,2
11628,2
11629,5
11630,4
11631,2
11632,2
11633,2
11634,2
11635,2
11636,2
11637,2
11638,2
11639,2
11640,2
11641,2
11642,2
11643,2
11644,2
11645,2
11646,2
11647,8
11648,2
11649,2
11650,2
11651,2
11652,2
11653,2
11654,2
11655,2
11656,2
11657,2
11658,2
11659,5
11660,2
11661,2
11662,1
11663,1
11664,1
11665,1
11666,1
11667,2
11668,1
11669,1
11670,8
11671,1
11672,8
11673,5
11674,3
11675,1
11676,2
11677,3
11678,1
11679,2
11680,1
11681,1
11682,8
11683,8
11684,2
11685,2
11686,5
11687,8
11688,2
11689,8
11690,2
11691,4
11692,1
11693,2
11694,3
11695,1
11696,8
11697,2
11698,8
11699,1
11700,2
11701,6
11702,1
11703,3
11704,1
11705,1
11706,1
11707,1
11708,1
11709,1
11710,8
11711,8
11712,1
11713,1
11714,1
11715,1
11716,4
11717,8
11718,8
11719,8
11720,1
11721,8
11722,8
11723,2
11724,1
11725,8
11726,2
11727,1
11728,8
11729,8
11730,1
11731,2
11732,1
11733,8
11734,2
11735,6
11736,1
11737,1
11738,2
11739,8
11740,4
11741,2
11742,8
11743,2
11744,4
11745,3
11746,4
11747,8
11748,4
11749,1
11750,1
11751,1
11752,8
11753,1
11754,1
11755,1
11756,4
11757,1
11758,1
11759,1
11760,8
11761,1
11762,0
11763,6
11764,6
11765,6
11766,6
11767,6
11768,6
11769,8
11770,3
11771,6
11772,3
11773,0
11774,6
11775,6
11776,6
11777,6
11778,6
11779,6
11780,3
11781,6
11782,8
11783,6
11784,1
11785,6
11786,4
11787,0
11788,3
11789,2
11790,2
11791,4
11792,8
11793,2
11794,1
11795,4
11796,1
11797,3
11798,2
11799,3
11800,3
11801,4
11802,3
11803,3
11804,3
11805,3
11806,8
11807,3
11808,0
11809,1
11810,1
11811,3
11812,8
11813,1
11814,1
11815,3
11816,2
11817,0
11818,4
11819,1
11820,2
11821,3
11822,3
11823,3
11824,2
11825,0
11826,1
11827,0
11828,3
11829,3
11830,3
11831,1
11832,3
11833,2
11834,0
11835,6
11836,2
11837,2
11838,2
11839,3
11840,8
11841,1
11842,1
11843,1
11844,8
11845,1
11846,1
11847,2
11848,1
11849,1
11850,2
11851,3
11852,3
11853,8
11854,2
11855,1
11856,1
11857,4
11858,2
11859,1
11860,1
11861,3
11862,1
11863,3
11864,3
11865,3
11866,8
11867,3
11868,3
11869,1
11870,1
11871,3
11872,1
11873,1
11874,1
11875,1
11876,1
11877,1
11878,1
11879,8
11880,2
11881,3
11882,0
11883,3
11884,3
11885,1
11886,1
11887,2
11888,8
11889,3
11890,1
11891,1
11892,1
11893,3
11894,3
11895,1
11896,2
11897,3
11898,0
11899,2
11900,1
11901,1
11902,7
11903,1
11904,1
11905,1
11906,8
11907,2
11908,3
11909,8
11910,4
11911,1
11912,4
11913,3
11914,2
11915,1
11916,3
11917,3
11918,3
11919,1
11920,3
11921,1
11922,1
11923,3
11924,3
11925,3
11926,5
11927,2
11928,1
11929,4
11930,2
11931,3
11932,2
11933,1
11934,1
11935,2
11936,1
11937,1
11938,1
11939,1
11940,3
11941,4
11942,1
11943,3
11944,4
11945,2
11946,3
11947,1
11948,3
11949,3
11950,3
11951,3
11952,1
11953,3
11954,3
11955,3
11956,3
11957,3
11958,1
11959,3
11960,2
11961,1
11962,2
11963,8
11964,6
11965,3
11966,2
11967,2
11968,2
11969,2
11970,3
11971,1
11972,2
11973,1
11974,0
11975,1
11976,3
11977,3
11978,3
11979,4
11980,3
11981,3
11982,4
11983,8
11984,3
11985,1
11986,3
11987,3
11988,3
11989,3
11990,3
11991,3
11992,3
11993,3
11994,3
11995,3
11996,3
11997,3
11998,3
11999,3
12000,3
12001,3
12002,3
12003,3
12004,3
12005,3
12006,3
12007,3
12008,3
12009,3
12010,3
12011,3
12012,3
12013,3
12014,3
12015,3
12016,3
12017,3
12018,3
12019,3
12020,3
12021,3
12022,3
12023,3
12024,3
12025,3
12026,3
12027,3
12028,3
12029,3
12030,3
12031,3
12032,3
12033,3
12034,3
12035,3
12036,3
12037,3
12038,3
12039,3
12040,3
12041,3
12042,3
12043,3
12044,3
12045,3
12046,3
12047,3
12048,3
12049,3
12050,3
12051,3
12052,3
12053,3
12054,3
12055,3
12056,3
12057,3
12058,3
12059,3
12060,3
12061,3
12062,4
12063,4
12064,0
12065,0
12066,0
12067,0
12068,3
12069,3
12070,3
12071,3
12072,3
12073,3
12074,3
12075,3
12076,1
12077,3
12078,3
12079,3
12080,3
12081,3
12082,3
12083,3
12084,3
12085,3
12086,1
12087,6
12088,6
12089,6
12090,6
12091,0
12092,5
12093,8
12094,7
12095,4
12096,1
12097,1
12098,2
12099,1
12100,5
12101,1
12102,1
12103,1
12104,4
12105,2
12106,2
12107,2
12108,2
12109,2
12110,2
12111,2
12112,4
12113,3
12114,1
12115,2
12116,2
12117,2
12118,2
12119,0
12120,8
12121,1
12122,8
12123,8
12124,2
12125,8
12126,4
12127,2
12128,1
12129,5
12130,5
12131,8
12132,8
12133,1
12134,8
12135,5
12136,8
12137,8
12138,2
12139,5
12140,0
12141,2
12142,1
12143,8
12144,0
12145,2
12146,7
12147,6
12148,6
12149,6
12150,2
12151,2
12152,5
12153,8
12154,8
12155,8
12156,0
12157,5
12158,5
12159,8
12160,1
12161,1
12162,8
12163,4
12164,0
12165,2
12166,8
12167,8
12168,1
12169,1
12170,4
12171,0
12172,8
12173,0
12174,2
12175,6
12176,8
12177,8
12178,8
12179,1
12180,8
12181,4
12182,8
12183,2
12184,6
12185,1
12186,3
12187,3
12188,2
12189,3
12190,4
12191,3
12192,3
12193,3
12194,1
12195,8
12196,8
12197,6
12198,4
12199,3
12200,3
12201,4
12202,5
12203,2
12204,4
12205,3
12206,4
12207,3
12208,8
12209,3
12210,2
12211,3
12212,2
12213,4
12214,3
12215,4
12216,4
12217,3
12218,4
12219,8
12220,4
12221,4
12222,3
12223,4
12224,3
12225,4
12226,4
12227,4
12228,4
12229,4
12230,3
12231,3
12232,4
12233,4
12234,3
12235,6
12236,2
12237,1
12238,3
12239,4
12240,3
12241,8
12242,2
12243,3
12244,2
12245,4
12246,3
12247,1
12248,3
12249,2
12250,4
12251,2
12252,3
12253,3
12254,0
12255,4
12256,3
12257,3
12258,4
12259,3
12260,3
12261,3
12262,3
12263,3
12264,4
12265,4
12266,3
12267,2
12268,4
12269,3
12270,4
12271,3
12272,3
12273,4
12274,3
12275,3
12276,2
12277,3
12278,2
12279,3
12280,4
12281,8
12282,0
12283,3
12284,8
12285,0
12286,1
12287,4
12288,4
12289,7
12290,4
12291,3
12292,4
12293,1
12294,2
12295,4
12296,4
12297,4
12298,4
12299,4
12300,4
12301,3
12302,8
12303,4
12304,8
12305,0
12306,1
12307,4
12308,3
12309,4
12310,4
12311,1
12312,1
12313,4
12314,4
12315,1
12316,1
12317,1
12318,1
12319,4
12320,4
12321,4
12322,4
12323,4
12324,4
12325,4
12326,4
12327,4
12328,1
12329,1
12330,4
12331,1
12332,1
12333,1
12334,1
12335,4
12336,4
12337,4
12338,4
12339,4
12340,4
12341,1
12342,4
12343,1
12344,1
12345,1
12346,4
12347,4
12348,4
12349,4
12350,4
12351,1
12352,4
12353,4
12354,0
12355,4
12356,2
12357,1
12358,4
12359,1
12360,8
12361,1
12362,4
12363,1
12364,4
12365,1
12366,1
12367,4
12368,4
12369,1
12370,4
12371,0
12372,1
12373,4
12374,1
12375,0
12376,4
12377,1
12378,4
12379,4
12380,4
12381,1
12382,1
12383,1
12384,4
12385,1
12386,4
12387,0
12388,4
12389,4
12390,0
12391,3
12392,2
12393,0
12394,2
12395,0
12396,4
12397,0
12398,1
12399,5
12400,4
12401,4
12402,0
12403,1
12404,3
12405,8
12406,0
12407,2
12408,8
12409,3
12410,4
12411,1
12412,1
12413,2
12414,0
12415,3
12416,0
12417,1
12418,2
12419,1
12420,2
12421,3
12422,2
12423,8
12424,3
12425,1
12426,8
12427,1
12428,8
12429,4
12430,2
12431,8
12432,8
12433,1
12434,2
12435,0
12436,8
12437,0
12438,0
12439,0
12440,2
12441,8
12442,8
12443,0
12444,8
12445,0
12446,1
12447,4
12448,4
12449,3
12450,8
12451,0
12452,1
12453,8
12454,1
12455,0
12456,2
12457,8
12458,4
12459,2
12460,8
12461,3
12462,3
12463,2
12464,4
12465,8
12466,2
12467,0
12468,8
12469,0
12470,8
12471,5
12472,0
12473,1
12474,2
12475,2
12476,0
12477,0
12478,6
12479,1
12480,2
12481,8
12482,2
12483,1
12484,8
12485,0
12486,3
12487,4
12488,4
12489,0
12490,0
12491,4
12492,4
12493,4
12494,4
12495,3
12496,4
12497,4
12498,3
12499,4
12500,4
12501,4
12502,4
12503,4
12504,4
12505,4
12506,4
12507,7
12508,4
12509,0
12510,0
12511,4
12512,4
12513,4
12514,4
12515,4
12516,4
12517,4
12518,4
12519,4
12520,3
12521,4
12522,4
12523,4
12524,4
12525,8
12526,4
12527,4
12528,8
12529,1
12530,5
12531,2
12532,2
12533,1
12534,3
12535,1
12536,1
12537,5
12538,8
12539,2
12540,8
12541,1
12542,8
12543,5
12544,2
12545,8
12546,2
12547,4
12548,2
12549,1
12550,2
12551,8
12552,5
12553,2
12554,4
12555,2
12556,1
12557,3
12558,2
12559,2
12560,1
12561,2
12562,2
12563,8
12564,6
12565,2
12566,4
12567,5
12568,5
12569,7
12570,1
12571,2
12572,1
12573,3
12574,1
12575,1
12576,1
12577,2
12578,0
12579,0
12580,0
12581,2
12582,2
12583,3
12584,3
12585,3
12586,3
12587,2
12588,1
12589,1
12590,8
12591,3
12592,3
12593,1
12594,2
12595,8
12596,2
12597,2
12598,2
12599,4
12600,1
12601,1
12602,1
12603,2
12604,8
12605,2
12606,0
12607,1
12608,1
12609,2
12610,8
12611,1
12612,2
12613,2
12614,1
12615,1
12616,1
12617,4
12618,2
12619,4
12620,1
12621,3
12622,3
12623,2
12624,3
12625,8
12626,1
12627,1
12628,3
12629,2
12630,1
12631,1
12632,1
12633,2
12634,1
12635,2
12636,6
12637,1
12638,1
12639,2
12640,2
12641,2
12642,2
12643,4
12644,3
12645,1
12646,1
12647,2
12648,2
12649,1
12650,2
12651,2
12652,0
12653,3
12654,1
12655,1
12656,2
12657,1
12658,1
12659,2
12660,2
12661,2
12662,1
12663,1
12664,2
12665,1
12666,2
12667,2
12668,1
12669,2
12670,6
12671,3
12672,8
12673,1
12674,6
12675,6
12676,1
12677,8
12678,8
12679,6
12680,2
12681,1
12682,1
12683,6
12684,2
12685,0
12686,3
12687,6
12688,3
12689,3
12690,7
12691,3
12692,1
12693,8
12694,2
12695,2
12696,1
12697,6
12698,1
12699,2
12700,3
12701,4
12702,2
12703,1
12704,1
12705,2
12706,1
12707,2
12708,6
12709,3
12710,2
12711,7
12712,7
12713,8
12714,8
12715,2
12716,8
12717,2
12718,2
12719,2
12720,6
12721,1
12722,6
12723,8
12724,2
12725,2
12726,2
12727,2
12728,2
12729,2
12730,2
12731,2
12732,3
12733,0
12734,6
12735,1
12736,8
12737,1
12738,1
12739,6
12740,2
12741,1
12742,2
12743,3
12744,2
12745,8
12746,6
12747,1
12748,1
12749,2
12750,2
12751,4
12752,1
12753,8
12754,7
12755,7
12756,3
12757,7
12758,2
12759,8
12760,2
12761,5
12762,6
12763,2
12764,7
12765,1
12766,1
12767,1
12768,3
12769,2
12770,1
12771,2
12772,1
12773,2
12774,1
12775,1
12776,8
12777,1
12778,1
12779,8
12780,1
12781,3
12782,1
12783,1
12784,1
12785,0
12786,2
12787,8
12788,1
12789,5
12790,1
12791,1
12792,5
12793,2
12794,5
12795,1
12796,1
12797,1
12798,1
12799,1
12800,8
12801,2
12802,1
12803,1
12804,2
12805,1
12806,5
12807,1
12808,1
12809,1
12810,2
12811,1
12812,1
12813,8
12814,2
12815,1
12816,5
12817,1
12818,8
12819,4
12820,3
12821,1
12822,1
12823,1
12824,1
12825,1
12826,2
12827,3
12828,2
12829,1
12830,1
12831,1
12832,1
12833,1
12834,1
12835,2
12836,1
12837,1
12838,1
12839,1
12840,1
12841,1
12842,1
12843,1
12844,1
12845,1
12846,0
12847,1
12848,1
12849,1
12850,1
12851,2
12852,1
12853,1
12854,1
12855,1
12856,2
12857,1
12858,1
12859,1
12860,2
12861,1
12862,1
12863,5
12864,1
12865,1
12866,1
12867,5
12868,1
12869,1
12870,1
12871,1
12872,1
12873,1
12874,4
12875,1
12876,1
12877,1
12878,1
12879,4
12880,1
12881,1
12882,2
12883,4
12884,1
12885,2
12886,1
12887,4
12888,1
12889,4
12890,1
12891,1
12892,1
12893,5
12894,1
12895,1
12896,5
12897,1
12898,1
12899,1
12900,1
12901,1
12902,1
12903,1
12904,1
12905,1
12906,1
12907,1
12908,1
12909,1
12910,1
12911,1
12912,4
12913,5
12914,8
12915,1
12916,1
12917,1
12918,1
12919,1
12920,1
12921,1
12922,3
12923,4
12924,1
12925,1
12926,1
12927,5
12928,4
12929,1
12930,1
12931,3
12932,1
12933,5
12934,1
12935,1
12936,1
12937,1
12938,1
12939,1
12940,1
12941,1
12942,1
12943,4
12944,1
12945,5
12946,1
12947,1
12948,1
12949,1
12950,2
12951,1
12952,1
12953,1
12954,3
12955,2
12956,4
12957,4
12958,4
12959,4
12960,5
12961,1
12962,4
12963,1
12964,4
12965,1
12966,4
12967,4
12968,4
12969,1
12970,8
12971,2
12972,1
12973,2
12974,2
12975,1
12976,2
12977,2
12978,2
12979,0
12980,8
12981,0
12982,3
12983,0
12984,2
12985,1
12986,1
12987,7
12988,1
12989,4
12990,1
12991,2
12992,2
12993,1
12994,0
12995,8
12996,1
12997,2
12998,2
12999,8
13000,6
13001,0
13002,8
13003,0
13004,0
13005,1
13006,2
13007,8
13008,2
13009,1
13010,3
13011,3
13012,2
13013,2
13014,1
13015,3
13016,8
13017,8
13018,3
13019,2
13020,8
13021,3
13022,3
13023,1
13024,6
13025,4
13026,1
13027,2
13028,3
13029,6
13030,3
13031,1
13032,2
13033,4
13034,3
13035,3
13036,2
13037,0
13038,1
13039,2
13040,8
13041,2
13042,2
13043,1
13044,1
13045,1
13046,3
13047,1
13048,2
13049,8
13050,1
13051,6
13052,1
13053,2
13054,1
13055,4
13056,8
13057,2
13058,2
13059,0
13060,2
13061,3
13062,3
13063,3
13064,3
13065,3
13066,3
13067,5
13068,5
13069,0
13070,6
13071,2
13072,1
13073,1
13074,8
13075,6
13076,8
13077,1
13078,1
13079,8
13080,1
13081,6
13082,1
13083,2
13084,1
13085,1
13086,6
13087,8
13088,6
13089,3
13090,3
13091,3
13092,1
13093,1
13094,1
13095,1
13096,2
13097,6
13098,2
13099,8
13100,8
13101,8
13102,8
13103,8
13104,2
13105,1
13106,1
13107,1
13108,2
13109,1
13110,2
13111,2
13112,8
13113,2
13114,2
13115,8
13116,2
13117,1
13118,1
13119,1
13120,1
13121,2
13122,2
13123,1
13124,2
13125,6
13126,8
13127,2
13128,2
13129,2
13130,0
13131,1
13132,1
13133,2
13134,1
13135,2
13136,2
13137,2
13138,0
13139,2
13140,6
13141,2
13142,8
13143,1
13144,6
13145,8
13146,8
13147,1
13148,2
13149,1
13150,3
13151,8
13152,2
13153,2
13154,3
13155,3
13156,1
13157,1
13158,3
13159,1
13160,1
13161,8
13162,2
13163,4
13164,2
13165,2
13166,1
13167,2
13168,2
13169,8
13170,5
13171,8
13172,8
13173,5
13174,8
13175,0
13176,5
13177,8
13178,2
13179,2
13180,1
13181,0
13182,3
13183,1
13184,1
13185,2
13186,5
13187,5
13188,5
13189,5
13190,8
13191,2
13192,8
13193,4
13194,0
13195,8
13196,8
13197,3
13198,3
13199,8
13200,4
13201,8
13202,1
13203,2
13204,2
13205,8
13206,2
13207,8
13208,2
13209,2
13210,1
13211,0
13212,8
13213,8
13214,8
13215,8
13216,8
13217,3
13218,7
13219,2
13220,3
13221,3
13222,8
13223,8
13224,3
13225,1
13226,8
13227,5
13228,7
13229,3
13230,1
13231,8
13232,3
13233,3
13234,8
13235,8
13236,6
13237,3
13238,3
13239,5
13240,8
13241,3
13242,5
13243,1
13244,8
13245,2
13246,3
13247,8
13248,2
13249,8
13250,8
13251,5
13252,8
13253,8
13254,8
13255,8
13256,8
13257,2
13258,1
13259,6
13260,4
13261,8
13262,6
13263,6
13264,6
13265,0
13266,5
13267,8
13268,8
13269,7
13270,8
13271,6
13272,1
13273,8
13274,1
13275,1
13276,3
13277,3
13278,8
13279,3
13280,3
13281,8
13282,3
13283,3
13284,3
13285,3
13286,3
13287,3
13288,3
13289,3
13290,3
13291,3
13292,3
13293,3
13294,3
13295,3
13296,3
13297,8
13298,8
13299,3
13300,3
13301,3
13302,3
13303,3
13304,3
13305,7
13306,2
13307,3
13308,4
13309,3
13310,3
13311,3
13312,8
13313,3
13314,3
13315,3
13316,3
13317,8
13318,8
13319,3
13320,4
13321,3
13322,3
13323,3
13324,0
13325,0
13326,3
13327,3
13328,5
13329,3
13330,3
13331,3
13332,3
13333,8
13334,3
13335,3
13336,3
13337,3
13338,3
13339,0
13340,3
13341,3
13342,3
13343,3
13344,3
13345,3
13346,3
13347,3
13348,2
13349,3
13350,3
13351,0
13352,3
13353,3
13354,3
13355,3
13356,3
13357,3
13358,4
13359,3
13360,3
13361,3
13362,3
13363,3
13364,3
13365,3
13366,3
13367,2
13368,3
13369,3
13370,3
13371,3
13372,3
13373,8
13374,3
13375,3
13376,1
13377,3
13378,4
13379,1
13380,1
13381,1
13382,1
13383,2
13384,2
13385,1
13386,2
13387,2
13388,8
13389,0
13390,2
13391,1
13392,1
13393,0
13394,2
13395,1
13396,4
13397,1
13398,1
13399,1
13400,2
13401,1
13402,0
13403,2
13404,1
13405,1
13406,1
13407,0
13408,1
13409,1
13410,4
13411,1
13412,1
13413,1
13414,1
13415,1
13416,1
13417,1
13418,1
13419,1
13420,1
13421,1
13422,1
13423,2
13424,1
13425,2
13426,1
13427,1
13428,2
13429,1
13430,2
13431,1
13432,1
13433,1
13434,1
13435,1
13436,0
13437,0
13438,1
13439,1
13440,0
13441,2
13442,2
13443,0
13444,1
13445,4
13446,2
13447,3
13448,1
13449,1
13450,2
13451,4
13452,2
13453,1
13454,1
13455,1
13456,8
13457,2
13458,1
13459,1
13460,1
13461,2
13462,1
13463,2
13464,1
13465,8
13466,0
13467,1
13468,1
13469,2
13470,2
13471,1
13472,0
13473,3
13474,0
13475,1
13476,4
13477,1
13478,4
13479,6
13480,8
13481,2
13482,4
13483,1
13484,2
13485,2
13486,2
13487,3
13488,8
13489,2
13490,1
13491,2
13492,1
13493,2
13494,2
13495,8
13496,2
13497,6
13498,1
13499,3
13500,2
13501,2
13502,2
13503,2
13504,2
13505,4
13506,1
13507,2
13508,8
13509,2
13510,1
13511,3
13512,8
13513,1
13514,1
13515,8
13516,2
13517,1
13518,2
13519,8
13520,2
13521,2
13522,6
13523,8
13524,2
13525,8
13526,6
13527,2
13528,8
13529,1
13530,2
13531,1
13532,6
13533,1
13534,8
13535,2
13536,2
13537,1
13538,2
13539,2
13540,1
13541,8
13542,1
13543,6
13544,2
13545,1
13546,2
13547,2
13548,2
13549,2
13550,3
13551,6
13552,8
13553,1
13554,2
13555,1
13556,5
13557,3
13558,8
13559,4
13560,1
13561,0
13562,1
13563,4
13564,1
13565,8
13566,3
13567,1
13568,1
13569,2
13570,3
13571,3
13572,1
13573,2
13574,1
13575,6
13576,8
13577,5
13578,2
13579,5
13580,4
13581,8
13582,2
13583,8
13584,6
13585,6
13586,1
13587,2
13588,3
13589,4
13590,1
13591,8
13592,1
13593,1
13594,5
13595,2
13596,0
13597,2
13598,6
13599,6
13600,3
13601,6
13602,8
13603,4
13604,0
13605,5
13606,0
13607,2
13608,3
13609,1
13610,5
13611,1
13612,2
13613,0
13614,1
13615,1
13616,1
13617,4
13618,2
13619,5
13620,0
13621,8
13622,2
13623,2
13624,2
13625,1
13626,8
13627,2
13628,2
13629,6
13630,6
13631,4
13632,0
13633,8
13634,5
13635,6
13636,6
13637,0
13638,8
13639,8
13640,2
13641,1
13642,0
13643,0
13644,6
13645,8
13646,6
13647,1
13648,8
13649,8
13650,6
13651,3
13652,2
13653,1
13654,8
13655,5
13656,0
13657,8
13658,1
13659,1
13660,2
13661,5
13662,8
13663,1
13664,1
13665,1
13666,6
13667,1
13668,4
13669,0
13670,8
13671,1
13672,1
13673,1
13674,5
13675,2
13676,3
13677,2
13678,2
13679,2
13680,3
13681,2
13682,0
13683,2
13684,0
13685,1
13686,3
13687,1
13688,2
13689,1
13690,4
13691,2
13692,1
13693,1
13694,3
13695,7
13696,1
13697,2
13698,0
13699,7
13700,1
13701,2
13702,1
13703,4
13704,1
13705,1
13706,1
13707,2
13708,7
13709,8
13710,3
13711,1
13712,1
13713,0
13714,1
13715,2
13716,1
13717,4
13718,0
13719,2
13720,5
13721,1
13722,1
13723,3
13724,0
13725,8
13726,3
13727,1
13728,3
13729,2
13730,0
13731,1
13732,8
13733,3
13734,2
13735,2
13736,2
13737,2
13738,4
13739,3
13740,2
13741,2
13742,1
13743,0
13744,3
13745,2
13746,2
13747,1
13748,1
13749,2
13750,0
13751,2
13752,1
13753,8
13754,8
13755,7
13756,1
13757,7
13758,1
13759,8
13760,1
13761,3
13762,2
13763,1
13764,1
13765,2
13766,2
13767,4
13768,1
13769,3
13770,1
13771,0
13772,1
13773,8
13774,3
13775,2
13776,2
13777,1
13778,3
13779,8
13780,3
13781,3
13782,3
13783,2
13784,8
13785,1
13786,3
13787,8
13788,8
13789,2
13790,2
13791,3
13792,8
13793,1
13794,5
13795,1
13796,1
13797,2
13798,1
13799,3
13800,8
13801,2
13802,2
13803,1
13804,2
13805,2
13806,2
13807,2
13808,4
13809,1
13810,8
13811,2
13812,4
13813,4
13814,2
13815,1
13816,2
13817,4
13818,2
13819,8
13820,8
13821,2
13822,1
13823,2
13824,2
13825,8
13826,1
13827,8
13828,2
13829,8
13830,8
13831,2
13832,1
13833,1
13834,1
13835,8
13836,2
13837,4
13838,2
13839,2
13840,8
13841,0
13842,1
13843,2
13844,1
13845,3
13846,8
13847,3
13848,2
13849,8
13850,2
13851,1
13852,1
13853,8
13854,3
13855,2
13856,1
13857,2
13858,2
13859,1
13860,3
13861,3
13862,2
13863,1
13864,1
13865,1
13866,8
13867,8
13868,1
13869,8
13870,3
13871,8
13872,5
13873,1
13874,3
13875,8
13876,6
13877,6
13878,6
13879,6
13880,6
13881,6
13882,6
13883,6
13884,6
13885,6
13886,6
13887,6
13888,6
13889,6
13890,6
13891,6
13892,6
13893,8
13894,6
13895,6
13896,6
13897,6
13898,6
13899,6
13900,6
13901,6
13902,6
13903,6
13904,6
13905,6
13906,6
13907,6
13908,6
13909,6
13910,6
13911,6
13912,6
13913,6
13914,6
13915,6
13916,6
13917,6
13918,6
13919,6
13920,6
13921,6
13922,6
13923,6
13924,6
13925,8
13926,8
13927,8
13928,6
13929,8
13930,8
13931,8
13932,6
13933,6
13934,8
13935,6
13936,6
13937,8
13938,6
13939,6
13940,8
13941,6
13942,8
13943,6
13944,8
13945,6
13946,8
13947,8
13948,6
13949,6
13950,6
13951,6
13952,6
13953,8
13954,6
13955,6
13956,6
13957,6
13958,6
13959,6
13960,6
13961,6
13962,6
13963,6
13964,6
13965,6
13966,6
13967,6
13968,6
13969,6
13970,6
13971,8
13972,6
13973,6
13974,6
13975,6
13976,2
13977,1
13978,4
13979,2
13980,1
13981,1
13982,2
13983,1
13984,1
13985,1
13986,1
13987,2
13988,6
13989,2
13990,1
13991,5
13992,2
13993,2
13994,1
13995,0
13996,2
13997,1
13998,1
13999,2
14000,2
14001,1
14002,2
14003,1
14004,0
14005,1
14006,2
14007,1
14008,5
14009,2
14010,2
14011,1
14012,2
14013,3
14014,2
14015,1
14016,2
14017,8
14018,2
14019,1
14020,5
14021,1
14022,8
14023,2
14024,1
14025,2
14026,1
14027,2
14028,1
14029,0
14030,0
14031,1
14032,1
14033,2
14034,4
14035,1
14036,2
14037,2
14038,5
14039,2
14040,8
14041,1
14042,1
14043,4
14044,1
14045,0
14046,1
14047,2
14048,1
14049,1
14050,1
14051,1
14052,5
14053,1
14054,1
14055,1
14056,2
14057,1
14058,5
14059,8
14060,1
14061,0
14062,2
14063,1
14064,0
14065,3
14066,2
14067,1
14068,4
14069,1
14070,1
14071,1
14072,2
14073,2
14074,5
14075,1
14076,3
14077,2
14078,2
14079,1
14080,1
14081,2
14082,1
14083,1
14084,1
14085,0
14086,4
14087,1
14088,3
14089,2
14090,2
14091,0
14092,8
14093,2
14094,8
14095,2
14096,0
14097,2
14098,3
14099,1
14100,3
14101,1
14102,1
14103,1
14104,1
14105,1
14106,2
14107,2
14108,2
14109,1
14110,8
14111,2
14112,2
14113,1
14114,2
14115,2
14116,1
14117,8
14118,2
14119,0
14120,1
14121,4
14122,2
14123,3
14124,1
14125,2
14126,0
14127,2
14128,2
14129,8
14130,5
14131,0
14132,0
14133,0
14134,0
14135,6
14136,3
14137,0
14138,0
14139,1
14140,8
14141,6
14142,3
14143,5
14144,1
14145,8
14146,2
14147,1
14148,1
14149,3
14150,1
14151,0
14152,2
14153,1
14154,1
14155,8
14156,2
14157,2
14158,2
14159,2
14160,2
14161,2
14162,2
14163,8
14164,8
14165,2
14166,3
14167,4
14168,2
14169,1
14170,2
14171,8
14172,2
14173,2
14174,2
14175,0
14176,0
14177,6
14178,2
14179,1
14180,7
14181,0
14182,6
14183,8
14184,1
14185,0
14186,6
14187,0
14188,8
14189,2
14190,2
14191,2
14192,2
14193,0
